Obstacle	Distance	Speed	Steer
0.18	0.99	0.333417	0.643595
0.19	0	0.66665	0.640912
0.19	0.01	0.666583	0.640912
0.19	0.02	0.666381	0.640912
0.19	0.03	0.666042	0.640912
0.19	0.04	0.665564	0.640912
0.19	0.05	0.664945	0.640912
0.19	0.06	0.664184	0.640912
0.19	0.07	0.663279	0.640912
0.19	0.08	0.66223	0.640912
0.19	0.09	0.661035	0.640912
0.19	0.1	0.659692	0.640912
0.19	0.11	0.658202	0.640912
0.19	0.12	0.656563	0.640912
0.19	0.13	0.654775	0.640912
0.19	0.14	0.652838	0.640912
0.19	0.15	0.650751	0.640912
0.19	0.16	0.648514	0.640912
0.19	0.17	0.646129	0.640912
0.19	0.18	0.643595	0.640912
0.19	0.19	0.640912	0.640912
0.19	0.2	0.638083	0.640912
0.19	0.21	0.635109	0.640912
0.19	0.22	0.631989	0.640912
0.19	0.23	0.628728	0.640912
0.19	0.24	0.625325	0.640912
0.19	0.25	0.621785	0.640912
0.19	0.26	0.618108	0.640912
0.19	0.27	0.614298	0.640912
0.19	0.28	0.610358	0.640912
0.19	0.29	0.606291	0.640912
0.19	0.3	0.602101	0.640912
0.19	0.31	0.597792	0.640912
0.19	0.32	0.593367	0.640912
0.19	0.33	0.58883	0.640912
0.19	0.34	0.584188	0.640912
0.19	0.35	0.579443	0.640912
0.19	0.36	0.574602	0.640912
0.19	0.37	0.56967	0.640912
0.19	0.38	0.564652	0.640912
0.19	0.39	0.559554	0.640912
0.19	0.4	0.554382	0.640912
0.19	0.41	0.549141	0.640912
0.19	0.42	0.543839	0.640912
0.19	0.43	0.538482	0.640912
0.19	0.44	0.533076	0.640912
0.19	0.45	0.527628	0.640912
0.19	0.46	0.522145	0.640912
0.19	0.47	0.516633	0.640912
0.19	0.48	0.511101	0.640912
0.19	0.49	0.505554	0.640912
0.19	0.5	0.5	0.640912
0.19	0.51	0.494446	0.640912
0.19	0.52	0.488899	0.640912
0.19	0.53	0.483367	0.640912
0.19	0.54	0.477855	0.640912
0.19	0.55	0.472372	0.640912
0.19	0.56	0.466924	0.640912
0.19	0.57	0.461518	0.640912
0.19	0.58	0.456161	0.640912
0.19	0.59	0.450859	0.640912
0.19	0.6	0.445618	0.640912
0.19	0.61	0.440446	0.640912
0.19	0.62	0.435348	0.640912
0.19	0.63	0.43033	0.640912
0.19	0.64	0.425398	0.640912
0.19	0.65	0.420557	0.640912
0.19	0.66	0.415812	0.640912
0.19	0.67	0.41117	0.640912
0.19	0.68	0.406633	0.640912
0.19	0.69	0.402208	0.640912
0.19	0.7	0.397899	0.640912
0.19	0.71	0.393709	0.640912
0.19	0.72	0.389642	0.640912
0.19	0.73	0.385702	0.640912
0.19	0.74	0.381892	0.640912
0.19	0.75	0.378215	0.640912
0.19	0.76	0.374675	0.640912
0.19	0.77	0.371272	0.640912
0.19	0.78	0.368011	0.640912
0.19	0.79	0.364891	0.640912
0.19	0.8	0.361917	0.640912
0.19	0.81	0.359088	0.640912
0.19	0.82	0.356405	0.640912
0.19	0.83	0.353871	0.640912
0.19	0.84	0.351486	0.640912
0.19	0.85	0.349249	0.640912
0.19	0.86	0.347162	0.640912
0.19	0.87	0.345225	0.640912
0.19	0.88	0.343437	0.640912
0.19	0.89	0.341798	0.640912
0.19	0.9	0.340308	0.640912
0.19	0.91	0.338965	0.640912
0.19	0.92	0.33777	0.640912
0.19	0.93	0.336721	0.640912
0.19	0.94	0.335816	0.640912
0.19	0.95	0.335055	0.640912
0.19	0.96	0.334436	0.640912
0.19	0.97	0.333958	0.640912
0.19	0.98	0.333619	0.640912
0.19	0.99	0.333417	0.640912
0.2	0	0.66665	0.638083
0.2	0.01	0.666583	0.638083
0.2	0.02	0.666381	0.638083
0.2	0.03	0.666042	0.638083
0.2	0.04	0.665564	0.638083
0.2	0.05	0.664945	0.638083
0.2	0.06	0.664184	0.638083
0.2	0.07	0.663279	0.638083
0.2	0.08	0.66223	0.638083
0.2	0.09	0.661035	0.638083
0.2	0.1	0.659692	0.638083
0.2	0.11	0.658202	0.638083
0.2	0.12	0.656563	0.638083
0.2	0.13	0.654775	0.638083
0.2	0.14	0.652838	0.638083
0.2	0.15	0.650751	0.638083
0.2	0.16	0.648514	0.638083
0.2	0.17	0.646129	0.638083
0.2	0.18	0.643595	0.638083
0.2	0.19	0.640912	0.638083
0.2	0.2	0.638083	0.638083
0.2	0.21	0.635109	0.638083
0.2	0.22	0.631989	0.638083
0.2	0.23	0.628728	0.638083
0.2	0.24	0.625325	0.638083
0.2	0.25	0.621785	0.638083
0.2	0.26	0.618108	0.638083
0.2	0.27	0.614298	0.638083
0.2	0.28	0.610358	0.638083
0.2	0.29	0.606291	0.638083
0.2	0.3	0.602101	0.638083
0.2	0.31	0.597792	0.638083
0.2	0.32	0.593367	0.638083
0.2	0.33	0.58883	0.638083
0.2	0.34	0.584188	0.638083
0.2	0.35	0.579443	0.638083
0.2	0.36	0.574602	0.638083
0.2	0.37	0.56967	0.638083
0.2	0.38	0.564652	0.638083
0.2	0.39	0.559554	0.638083
0.2	0.4	0.554382	0.638083
0.2	0.41	0.549141	0.638083
0.2	0.42	0.543839	0.638083
0.2	0.43	0.538482	0.638083
0.2	0.44	0.533076	0.638083
0.2	0.45	0.527628	0.638083
0.2	0.46	0.522145	0.638083
0.2	0.47	0.516633	0.638083
0.2	0.48	0.511101	0.638083
0.2	0.49	0.505554	0.638083
0.2	0.5	0.5	0.638083
0.2	0.51	0.494446	0.638083
0.2	0.52	0.488899	0.638083
0.2	0.53	0.483367	0.638083
0.2	0.54	0.477855	0.638083
0.2	0.55	0.472372	0.638083
0.2	0.56	0.466924	0.638083
0.2	0.57	0.461518	0.638083
0.2	0.58	0.456161	0.638083
0.2	0.59	0.450859	0.638083
0.2	0.6	0.445618	0.638083
0.2	0.61	0.440446	0.638083
0.2	0.62	0.435348	0.638083
0.2	0.63	0.43033	0.638083
0.2	0.64	0.425398	0.638083
0.2	0.65	0.420557	0.638083
0.2	0.66	0.415812	0.638083
0.2	0.67	0.41117	0.638083
0.2	0.68	0.406633	0.638083
0.2	0.69	0.402208	0.638083
0.2	0.7	0.397899	0.638083
0.2	0.71	0.393709	0.638083
0.2	0.72	0.389642	0.638083
0.2	0.73	0.385702	0.638083
0.2	0.74	0.381892	0.638083
0.2	0.75	0.378215	0.638083
0.2	0.76	0.374675	0.638083
0.2	0.77	0.371272	0.638083
0.2	0.78	0.368011	0.638083
0.2	0.79	0.364891	0.638083
0.2	0.8	0.361917	0.638083
0.2	0.81	0.359088	0.638083
0.2	0.82	0.356405	0.638083
0.2	0.83	0.353871	0.638083
0.2	0.84	0.351486	0.638083
0.2	0.85	0.349249	0.638083
0.2	0.86	0.347162	0.638083
0.2	0.87	0.345225	0.638083
0.2	0.88	0.343437	0.638083
0.2	0.89	0.341798	0.638083
0.2	0.9	0.340308	0.638083
0.2	0.91	0.338965	0.638083
0.2	0.92	0.33777	0.638083
0.2	0.93	0.336721	0.638083
0.2	0.94	0.335816	0.638083
0.2	0.95	0.335055	0.638083
0.2	0.96	0.334436	0.638083
0.2	0.97	0.333958	0.638083
0.2	0.98	0.333619	0.638083
0.2	0.99	0.333417	0.638083
0.21	0	0.66665	0.635109
0.21	0.01	0.666583	0.635109
0.21	0.02	0.666381	0.635109
0.21	0.03	0.666042	0.635109
0.21	0.04	0.665564	0.635109
0.21	0.05	0.664945	0.635109
0.21	0.06	0.664184	0.635109
0.21	0.07	0.663279	0.635109
0.21	0.08	0.66223	0.635109
0.21	0.09	0.661035	0.635109
0.21	0.1	0.659692	0.635109
0.21	0.11	0.658202	0.635109
0.21	0.12	0.656563	0.635109
0.21	0.13	0.654775	0.635109
0.21	0.14	0.652838	0.635109
0.21	0.15	0.650751	0.635109
0.21	0.16	0.648514	0.635109
0.21	0.17	0.646129	0.635109
0.21	0.18	0.643595	0.635109
0.21	0.19	0.640912	0.635109
0.21	0.2	0.638083	0.635109
0.21	0.21	0.635109	0.635109
0.21	0.22	0.631989	0.635109
0.21	0.23	0.628728	0.635109
0.21	0.24	0.625325	0.635109
0.21	0.25	0.621785	0.635109
0.21	0.26	0.618108	0.635109
0.21	0.27	0.614298	0.635109
0.21	0.28	0.610358	0.635109
0.21	0.29	0.606291	0.635109
0.21	0.3	0.602101	0.635109
0.21	0.31	0.597792	0.635109
0.21	0.32	0.593367	0.635109
0.21	0.33	0.58883	0.635109
0.21	0.34	0.584188	0.635109
0.21	0.35	0.579443	0.635109
0.21	0.36	0.574602	0.635109
0.21	0.37	0.56967	0.635109
0.21	0.38	0.564652	0.635109
0.21	0.39	0.559554	0.635109
0.21	0.4	0.554382	0.635109
0.21	0.41	0.549141	0.635109
0.21	0.42	0.543839	0.635109
0.21	0.43	0.538482	0.635109
0.21	0.44	0.533076	0.635109
0.21	0.45	0.527628	0.635109
0.21	0.46	0.522145	0.635109
0.21	0.47	0.516633	0.635109
0.21	0.48	0.511101	0.635109
0.21	0.49	0.505554	0.635109
0.21	0.5	0.5	0.635109
0.21	0.51	0.494446	0.635109
0.21	0.52	0.488899	0.635109
0.21	0.53	0.483367	0.635109
0.21	0.54	0.477855	0.635109
0.21	0.55	0.472372	0.635109
0.21	0.56	0.466924	0.635109
0.21	0.57	0.461518	0.635109
0.21	0.58	0.456161	0.635109
0.21	0.59	0.450859	0.635109
0.21	0.6	0.445618	0.635109
0.21	0.61	0.440446	0.635109
0.21	0.62	0.435348	0.635109
0.21	0.63	0.43033	0.635109
0.21	0.64	0.425398	0.635109
0.21	0.65	0.420557	0.635109
0.21	0.66	0.415812	0.635109
0.21	0.67	0.41117	0.635109
0.21	0.68	0.406633	0.635109
0.21	0.69	0.402208	0.635109
0.21	0.7	0.397899	0.635109
0.21	0.71	0.393709	0.635109
0.21	0.72	0.389642	0.635109
0.21	0.73	0.385702	0.635109
0.21	0.74	0.381892	0.635109
0.21	0.75	0.378215	0.635109
0.21	0.76	0.374675	0.635109
0.21	0.77	0.371272	0.635109
0.21	0.78	0.368011	0.635109
0.21	0.79	0.364891	0.635109
0.21	0.8	0.361917	0.635109
0.21	0.81	0.359088	0.635109
0.21	0.82	0.356405	0.635109
0.21	0.83	0.353871	0.635109
0.21	0.84	0.351486	0.635109
0.21	0.85	0.349249	0.635109
0.21	0.86	0.347162	0.635109
0.21	0.87	0.345225	0.635109
0.21	0.88	0.343437	0.635109
0.21	0.89	0.341798	0.635109
0.21	0.9	0.340308	0.635109
0.21	0.91	0.338965	0.635109
0.21	0.92	0.33777	0.635109
0.21	0.93	0.336721	0.635109
0.21	0.94	0.335816	0.635109
0.21	0.95	0.335055	0.635109
0.21	0.96	0.334436	0.635109
0.21	0.97	0.333958	0.635109
0.21	0.98	0.333619	0.635109
0.21	0.99	0.333417	0.635109
0.22	0	0.66665	0.631989
0.22	0.01	0.666583	0.631989
0.22	0.02	0.666381	0.631989
0.22	0.03	0.666042	0.631989
0.22	0.04	0.665564	0.631989
0.22	0.05	0.664945	0.631989
0.22	0.06	0.664184	0.631989
0.22	0.07	0.663279	0.631989
0.22	0.08	0.66223	0.631989
0.22	0.09	0.661035	0.631989
0.22	0.1	0.659692	0.631989
0.22	0.11	0.658202	0.631989
0.22	0.12	0.656563	0.631989
0.22	0.13	0.654775	0.631989
0.22	0.14	0.652838	0.631989
0.22	0.15	0.650751	0.631989
0.22	0.16	0.648514	0.631989
0.22	0.17	0.646129	0.631989
0.22	0.18	0.643595	0.631989
0.22	0.19	0.640912	0.631989
0.22	0.2	0.638083	0.631989
0.22	0.21	0.635109	0.631989
0.22	0.22	0.631989	0.631989
0.22	0.23	0.628728	0.631989
0.22	0.24	0.625325	0.631989
0.22	0.25	0.621785	0.631989
0.22	0.26	0.618108	0.631989
0.22	0.27	0.614298	0.631989
0.22	0.28	0.610358	0.631989
0.22	0.29	0.606291	0.631989
0.22	0.3	0.602101	0.631989
0.22	0.31	0.597792	0.631989
0.22	0.32	0.593367	0.631989
0.22	0.33	0.58883	0.631989
0.22	0.34	0.584188	0.631989
0.22	0.35	0.579443	0.631989
0.22	0.36	0.574602	0.631989
0.22	0.37	0.56967	0.631989
0.22	0.38	0.564652	0.631989
0.22	0.39	0.559554	0.631989
0.22	0.4	0.554382	0.631989
0.22	0.41	0.549141	0.631989
0.22	0.42	0.543839	0.631989
0.22	0.43	0.538482	0.631989
0.22	0.44	0.533076	0.631989
0.22	0.45	0.527628	0.631989
0.22	0.46	0.522145	0.631989
0.22	0.47	0.516633	0.631989
0.22	0.48	0.511101	0.631989
0.22	0.49	0.505554	0.631989
0.22	0.5	0.5	0.631989
0.22	0.51	0.494446	0.631989
0.22	0.52	0.488899	0.631989
0.22	0.53	0.483367	0.631989
0.22	0.54	0.477855	0.631989
0.22	0.55	0.472372	0.631989
0.22	0.56	0.466924	0.631989
0.22	0.57	0.461518	0.631989
0.22	0.58	0.456161	0.631989
0.22	0.59	0.450859	0.631989
0.22	0.6	0.445618	0.631989
0.22	0.61	0.440446	0.631989
0.22	0.62	0.435348	0.631989
0.22	0.63	0.43033	0.631989
0.22	0.64	0.425398	0.631989
0.22	0.65	0.420557	0.631989
0.22	0.66	0.415812	0.631989
0.22	0.67	0.41117	0.631989
0.22	0.68	0.406633	0.631989
0.22	0.69	0.402208	0.631989
0.22	0.7	0.397899	0.631989
0.22	0.71	0.393709	0.631989
0.22	0.72	0.389642	0.631989
0.22	0.73	0.385702	0.631989
0.22	0.74	0.381892	0.631989
0.22	0.75	0.378215	0.631989
0.22	0.76	0.374675	0.631989
0.22	0.77	0.371272	0.631989
0.22	0.78	0.368011	0.631989
0.22	0.79	0.364891	0.631989
0.22	0.8	0.361917	0.631989
0.22	0.81	0.359088	0.631989
0.22	0.82	0.356405	0.631989
0.22	0.83	0.353871	0.631989
0.22	0.84	0.351486	0.631989
0.22	0.85	0.349249	0.631989
0.22	0.86	0.347162	0.631989
0.22	0.87	0.345225	0.631989
0.22	0.88	0.343437	0.631989
0.22	0.89	0.341798	0.631989
0.22	0.9	0.340308	0.631989
0.22	0.91	0.338965	0.631989
0.22	0.92	0.33777	0.631989
0.22	0.93	0.336721	0.631989
0.22	0.94	0.335816	0.631989
0.22	0.95	0.335055	0.631989
0.22	0.96	0.334436	0.631989
0.22	0.97	0.333958	0.631989
0.22	0.98	0.333619	0.631989
0.22	0.99	0.333417	0.631989
0.23	0	0.66665	0.628728
0.23	0.01	0.666583	0.628728
0.23	0.02	0.666381	0.628728
0.23	0.03	0.666042	0.628728
0.23	0.04	0.665564	0.628728
0.23	0.05	0.664945	0.628728
0.23	0.06	0.664184	0.628728
0.23	0.07	0.663279	0.628728
0.23	0.08	0.66223	0.628728
0.23	0.09	0.661035	0.628728
0.23	0.1	0.659692	0.628728
0.23	0.11	0.658202	0.628728
0.23	0.12	0.656563	0.628728
0.23	0.13	0.654775	0.628728
0.23	0.14	0.652838	0.628728
0.23	0.15	0.650751	0.628728
0.23	0.16	0.648514	0.628728
0.23	0.17	0.646129	0.628728
0.23	0.18	0.643595	0.628728
0.23	0.19	0.640912	0.628728
0.23	0.2	0.638083	0.628728
0.23	0.21	0.635109	0.628728
0.23	0.22	0.631989	0.628728
0.23	0.23	0.628728	0.628728
0.23	0.24	0.625325	0.628728
0.23	0.25	0.621785	0.628728
0.23	0.26	0.618108	0.628728
0.23	0.27	0.614298	0.628728
0.23	0.28	0.610358	0.628728
0.23	0.29	0.606291	0.628728
0.23	0.3	0.602101	0.628728
0.23	0.31	0.597792	0.628728
0.23	0.32	0.593367	0.628728
0.23	0.33	0.58883	0.628728
0.23	0.34	0.584188	0.628728
0.23	0.35	0.579443	0.628728
0.23	0.36	0.574602	0.628728
0.23	0.37	0.56967	0.628728
0.23	0.38	0.564652	0.628728
0.23	0.39	0.559554	0.628728
0.23	0.4	0.554382	0.628728
0.23	0.41	0.549141	0.628728
0.23	0.42	0.543839	0.628728
0.23	0.43	0.538482	0.628728
0.23	0.44	0.533076	0.628728
0.23	0.45	0.527628	0.628728
0.23	0.46	0.522145	0.628728
0.23	0.47	0.516633	0.628728
0.23	0.48	0.511101	0.628728
0.23	0.49	0.505554	0.628728
0.23	0.5	0.5	0.628728
0.23	0.51	0.494446	0.628728
0.23	0.52	0.488899	0.628728
0.23	0.53	0.483367	0.628728
0.23	0.54	0.477855	0.628728
0.23	0.55	0.472372	0.628728
0.23	0.56	0.466924	0.628728
0.23	0.57	0.461518	0.628728
0.23	0.58	0.456161	0.628728
0.23	0.59	0.450859	0.628728
0.23	0.6	0.445618	0.628728
0.23	0.61	0.440446	0.628728
0.23	0.62	0.435348	0.628728
0.23	0.63	0.43033	0.628728
0.23	0.64	0.425398	0.628728
0.23	0.65	0.420557	0.628728
0.23	0.66	0.415812	0.628728
0.23	0.67	0.41117	0.628728
0.23	0.68	0.406633	0.628728
0.23	0.69	0.402208	0.628728
0.23	0.7	0.397899	0.628728
0.23	0.71	0.393709	0.628728
0.23	0.72	0.389642	0.628728
0.23	0.73	0.385702	0.628728
0.23	0.74	0.381892	0.628728
0.23	0.75	0.378215	0.628728
0.23	0.76	0.374675	0.628728
0.23	0.77	0.371272	0.628728
0.23	0.78	0.368011	0.628728
0.23	0.79	0.364891	0.628728
0.23	0.8	0.361917	0.628728
0.23	0.81	0.359088	0.628728
0.23	0.82	0.356405	0.628728
0.23	0.83	0.353871	0.628728
0.23	0.84	0.351486	0.628728
0.23	0.85	0.349249	0.628728
0.23	0.86	0.347162	0.628728
0.23	0.87	0.345225	0.628728
0.23	0.88	0.343437	0.628728
0.23	0.89	0.341798	0.628728
0.23	0.9	0.340308	0.628728
0.23	0.91	0.338965	0.628728
0.23	0.92	0.33777	0.628728
0.23	0.93	0.336721	0.628728
0.23	0.94	0.335816	0.628728
0.23	0.95	0.335055	0.628728
0.23	0.96	0.334436	0.628728
0.23	0.97	0.333958	0.628728
0.23	0.98	0.333619	0.628728
0.23	0.99	0.333417	0.628728
0.24	0	0.66665	0.625325
0.24	0.01	0.666583	0.625325
0.24	0.02	0.666381	0.625325
0.24	0.03	0.666042	0.625325
0.24	0.04	0.665564	0.625325
0.24	0.05	0.664945	0.625325
0.24	0.06	0.664184	0.625325
0.24	0.07	0.663279	0.625325
0.24	0.08	0.66223	0.625325
0.24	0.09	0.661035	0.625325
0.24	0.1	0.659692	0.625325
0.24	0.11	0.658202	0.625325
0.24	0.12	0.656563	0.625325
0.24	0.13	0.654775	0.625325
0.24	0.14	0.652838	0.625325
0.24	0.15	0.650751	0.625325
0.24	0.16	0.648514	0.625325
0.24	0.17	0.646129	0.625325
0.24	0.18	0.643595	0.625325
0.24	0.19	0.640912	0.625325
0.24	0.2	0.638083	0.625325
0.24	0.21	0.635109	0.625325
0.24	0.22	0.631989	0.625325
0.24	0.23	0.628728	0.625325
0.24	0.24	0.625325	0.625325
0.24	0.25	0.621785	0.625325
0.24	0.26	0.618108	0.625325
0.24	0.27	0.614298	0.625325
0.24	0.28	0.610358	0.625325
0.24	0.29	0.606291	0.625325
0.24	0.3	0.602101	0.625325
0.24	0.31	0.597792	0.625325
0.24	0.32	0.593367	0.625325
0.24	0.33	0.58883	0.625325
0.24	0.34	0.584188	0.625325
0.24	0.35	0.579443	0.625325
0.24	0.36	0.574602	0.625325
0.24	0.37	0.56967	0.625325
0.24	0.38	0.564652	0.625325
0.24	0.39	0.559554	0.625325
0.24	0.4	0.554382	0.625325
0.24	0.41	0.549141	0.625325
0.24	0.42	0.543839	0.625325
0.24	0.43	0.538482	0.625325
0.24	0.44	0.533076	0.625325
0.24	0.45	0.527628	0.625325
0.24	0.46	0.522145	0.625325
0.24	0.47	0.516633	0.625325
0.24	0.48	0.511101	0.625325
0.24	0.49	0.505554	0.625325
0.24	0.5	0.5	0.625325
0.24	0.51	0.494446	0.625325
0.24	0.52	0.488899	0.625325
0.24	0.53	0.483367	0.625325
0.24	0.54	0.477855	0.625325
0.24	0.55	0.472372	0.625325
0.24	0.56	0.466924	0.625325
0.24	0.57	0.461518	0.625325
0.24	0.58	0.456161	0.625325
0.24	0.59	0.450859	0.625325
0.24	0.6	0.445618	0.625325
0.24	0.61	0.440446	0.625325
0.24	0.62	0.435348	0.625325
0.24	0.63	0.43033	0.625325
0.24	0.64	0.425398	0.625325
0.24	0.65	0.420557	0.625325
0.24	0.66	0.415812	0.625325
0.24	0.67	0.41117	0.625325
0.24	0.68	0.406633	0.625325
0.24	0.69	0.402208	0.625325
0.24	0.7	0.397899	0.625325
0.24	0.71	0.393709	0.625325
0.24	0.72	0.389642	0.625325
0.24	0.73	0.385702	0.625325
0.24	0.74	0.381892	0.625325
0.24	0.75	0.378215	0.625325
0.24	0.76	0.374675	0.625325
0.24	0.77	0.371272	0.625325
0.24	0.78	0.368011	0.625325
0.24	0.79	0.364891	0.625325
0.24	0.8	0.361917	0.625325
0.24	0.81	0.359088	0.625325
0.24	0.82	0.356405	0.625325
0.24	0.83	0.353871	0.625325
0.24	0.84	0.351486	0.625325
0.24	0.85	0.349249	0.625325
0.24	0.86	0.347162	0.625325
0.24	0.87	0.345225	0.625325
0.24	0.88	0.343437	0.625325
0.24	0.89	0.341798	0.625325
0.24	0.9	0.340308	0.625325
0.24	0.91	0.338965	0.625325
0.24	0.92	0.33777	0.625325
0.24	0.93	0.336721	0.625325
0.24	0.94	0.335816	0.625325
0.24	0.95	0.335055	0.625325
0.24	0.96	0.334436	0.625325
0.24	0.97	0.333958	0.625325
0.24	0.98	0.333619	0.625325
0.24	0.99	0.333417	0.625325
0.25	0	0.66665	0.621785
0.25	0.01	0.666583	0.621785
0.25	0.02	0.666381	0.621785
0.25	0.03	0.666042	0.621785
0.25	0.04	0.665564	0.621785
0.25	0.05	0.664945	0.621785
0.25	0.06	0.664184	0.621785
0.25	0.07	0.663279	0.621785
0.25	0.08	0.66223	0.621785
0.25	0.09	0.661035	0.621785
0.25	0.1	0.659692	0.621785
0.25	0.11	0.658202	0.621785
0.25	0.12	0.656563	0.621785
0.25	0.13	0.654775	0.621785
0.25	0.14	0.652838	0.621785
0.25	0.15	0.650751	0.621785
0.25	0.16	0.648514	0.621785
0.25	0.17	0.646129	0.621785
0.25	0.18	0.643595	0.621785
0.25	0.19	0.640912	0.621785
0.25	0.2	0.638083	0.621785
0.25	0.21	0.635109	0.621785
0.25	0.22	0.631989	0.621785
0.25	0.23	0.628728	0.621785
0.25	0.24	0.625325	0.621785
0.25	0.25	0.621785	0.621785
0.25	0.26	0.618108	0.621785
0.25	0.27	0.614298	0.621785
0.25	0.28	0.610358	0.621785
0.25	0.29	0.606291	0.621785
0.25	0.3	0.602101	0.621785
0.25	0.31	0.597792	0.621785
0.25	0.32	0.593367	0.621785
0.25	0.33	0.58883	0.621785
0.25	0.34	0.584188	0.621785
0.25	0.35	0.579443	0.621785
0.25	0.36	0.574602	0.621785
0.25	0.37	0.56967	0.621785
0.25	0.38	0.564652	0.621785
0.25	0.39	0.559554	0.621785
0.25	0.4	0.554382	0.621785
0.25	0.41	0.549141	0.621785
0.25	0.42	0.543839	0.621785
0.25	0.43	0.538482	0.621785
0.25	0.44	0.533076	0.621785
0.25	0.45	0.527628	0.621785
0.25	0.46	0.522145	0.621785
0.25	0.47	0.516633	0.621785
0.25	0.48	0.511101	0.621785
0.25	0.49	0.505554	0.621785
0.25	0.5	0.5	0.621785
0.25	0.51	0.494446	0.621785
0.25	0.52	0.488899	0.621785
0.25	0.53	0.483367	0.621785
0.25	0.54	0.477855	0.621785
0.25	0.55	0.472372	0.621785
0.25	0.56	0.466924	0.621785
0.25	0.57	0.461518	0.621785
0.25	0.58	0.456161	0.621785
0.25	0.59	0.450859	0.621785
0.25	0.6	0.445618	0.621785
0.25	0.61	0.440446	0.621785
0.25	0.62	0.435348	0.621785
0.25	0.63	0.43033	0.621785
0.25	0.64	0.425398	0.621785
0.25	0.65	0.420557	0.621785
0.25	0.66	0.415812	0.621785
0.25	0.67	0.41117	0.621785
0.25	0.68	0.406633	0.621785
0.25	0.69	0.402208	0.621785
0.25	0.7	0.397899	0.621785
0.25	0.71	0.393709	0.621785
0.25	0.72	0.389642	0.621785
0.25	0.73	0.385702	0.621785
0.25	0.74	0.381892	0.621785
0.25	0.75	0.378215	0.621785
0.25	0.76	0.374675	0.621785
0.25	0.77	0.371272	0.621785
0.25	0.78	0.368011	0.621785
0.25	0.79	0.364891	0.621785
0.25	0.8	0.361917	0.621785
0.25	0.81	0.359088	0.621785
0.25	0.82	0.356405	0.621785
0.25	0.83	0.353871	0.621785
0.25	0.84	0.351486	0.621785
0.25	0.85	0.349249	0.621785
0.25	0.86	0.347162	0.621785
0.25	0.87	0.345225	0.621785
0.25	0.88	0.343437	0.621785
0.25	0.89	0.341798	0.621785
0.25	0.9	0.340308	0.621785
0.25	0.91	0.338965	0.621785
0.25	0.92	0.33777	0.621785
0.25	0.93	0.336721	0.621785
0.25	0.94	0.335816	0.621785
0.25	0.95	0.335055	0.621785
0.25	0.96	0.334436	0.621785
0.25	0.97	0.333958	0.621785
0.25	0.98	0.333619	0.621785
0.25	0.99	0.333417	0.621785
0.26	0	0.66665	0.618108
0.26	0.01	0.666583	0.618108
0.26	0.02	0.666381	0.618108
0.26	0.03	0.666042	0.618108
0.26	0.04	0.665564	0.618108
0.26	0.05	0.664945	0.618108
0.26	0.06	0.664184	0.618108
0.26	0.07	0.663279	0.618108
0.26	0.08	0.66223	0.618108
0.26	0.09	0.661035	0.618108
0.26	0.1	0.659692	0.618108
0.26	0.11	0.658202	0.618108
0.26	0.12	0.656563	0.618108
0.26	0.13	0.654775	0.618108
0.26	0.14	0.652838	0.618108
0.26	0.15	0.650751	0.618108
0.26	0.16	0.648514	0.618108
0.26	0.17	0.646129	0.618108
0.26	0.18	0.643595	0.618108
0.26	0.19	0.640912	0.618108
0.26	0.2	0.638083	0.618108
0.26	0.21	0.635109	0.618108
0.26	0.22	0.631989	0.618108
0.26	0.23	0.628728	0.618108
0.26	0.24	0.625325	0.618108
0.26	0.25	0.621785	0.618108
0.26	0.26	0.618108	0.618108
0.26	0.27	0.614298	0.618108
0.26	0.28	0.610358	0.618108
0.26	0.29	0.606291	0.618108
0.26	0.3	0.602101	0.618108
0.26	0.31	0.597792	0.618108
0.26	0.32	0.593367	0.618108
0.26	0.33	0.58883	0.618108
0.26	0.34	0.584188	0.618108
0.26	0.35	0.579443	0.618108
0.26	0.36	0.574602	0.618108
0.26	0.37	0.56967	0.618108
0.26	0.38	0.564652	0.618108
0.26	0.39	0.559554	0.618108
0.26	0.4	0.554382	0.618108
0.26	0.41	0.549141	0.618108
0.26	0.42	0.543839	0.618108
0.26	0.43	0.538482	0.618108
0.26	0.44	0.533076	0.618108
0.26	0.45	0.527628	0.618108
0.26	0.46	0.522145	0.618108
0.26	0.47	0.516633	0.618108
0.26	0.48	0.511101	0.618108
0.26	0.49	0.505554	0.618108
0.26	0.5	0.5	0.618108
0.26	0.51	0.494446	0.618108
0.26	0.52	0.488899	0.618108
0.26	0.53	0.483367	0.618108
0.26	0.54	0.477855	0.618108
0.26	0.55	0.472372	0.618108
0.26	0.56	0.466924	0.618108
0.26	0.57	0.461518	0.618108
0.26	0.58	0.456161	0.618108
0.26	0.59	0.450859	0.618108
0.26	0.6	0.445618	0.618108
0.26	0.61	0.440446	0.618108
0.26	0.62	0.435348	0.618108
0.26	0.63	0.43033	0.618108
0.26	0.64	0.425398	0.618108
0.26	0.65	0.420557	0.618108
0.26	0.66	0.415812	0.618108
0.26	0.67	0.41117	0.618108
0.26	0.68	0.406633	0.618108
0.26	0.69	0.402208	0.618108
0.26	0.7	0.397899	0.618108
0.26	0.71	0.393709	0.618108
0.26	0.72	0.389642	0.618108
0.26	0.73	0.385702	0.618108
0.26	0.74	0.381892	0.618108
0.26	0.75	0.378215	0.618108
0.26	0.76	0.374675	0.618108
